case:concept:name,observation,time:timestamp
S162720,Send Fine not observed within 720 hours,1056.0
S161567,Send Fine not observed within 720 hours,1056.0
S162722,Send Fine not observed within 720 hours,1056.0
S164146,A,1056.0
S161563,Send Fine not observed within 720 hours,1056.0
S157810,Create Fine - 48,1056.0
S162529,Send Fine not observed within 720 hours,1056.0
S162728,Send Fine not observed within 720 hours,1056.0
S164210,Create Fine - 63,1056.0
S159015,Create Fine - 42,1080.0
S158132,Insert Fine Notification - ,1080.0
S159015,A,1080.0
S162723,Insert Fine Notification - ,1080.0
S161485,Send Fine not observed within 720 hours,1080.0
S164099,A,1080.0
S164097,A,1080.0
S164099,Create Fine - 49,1080.0
C22126,A,1080.0
S164401,A,1080.0
S161449,Insert Fine Notification - ,1080.0
S159957,Insert Fine Notification - ,1080.0
S164095,A,1080.0
S162701,Insert Fine Notification - ,1080.0
S164096,A,1080.0
S164095,Create Fine - 49,1080.0
S161479,Insert Fine Notification - ,1080.0
S162508,Insert Fine Notification - ,1080.0
S164401,Create Fine - 49,1080.0
S158900,Insert Fine Notification - ,1080.0
S164097,Create Fine - 49,1080.0
S158898,Insert Fine Notification - ,1080.0
S157638,Insert Fine Notification - ,1080.0
S162726,Insert Fine Notification - ,1080.0
S133516,Insert Fine Notification - ,1080.0
S162389,Insert Fine Notification - ,1080.0
S164096,Create Fine - 49,1080.0
C22126,Create Fine - 9,1080.0
S161439,Insert Fine Notification - ,1080.0
S157816,Create Fine - 48,1104.0
S158184,Insert Fine Notification - ,1104.0
S133550,A,1104.0
C21991,A,1104.0
S133550,Create Fine - 45,1104.0
S157817,A,1104.0
S161440,Insert Fine Notification - ,1104.0
S157819,Create Fine - 48,1104.0
S157816,A,1104.0
S161644,A,1104.0
S161644,Create Fine - 44,1104.0
C21991,Create Fine - 57,1104.0
S133517,Insert Fine Notification - ,1104.0
S157819,A,1104.0
S157817,Create Fine - 48,1104.0
S162672,Send Fine not observed within 720 hours,1128.0
S133541,A,1128.0
S162733,Send Fine not observed within 720 hours,1128.0
S162734,Send Fine not observed within 720 hours,1128.0
S162668,Send Fine not observed within 720 hours,1128.0
S162732,Send Fine not observed within 720 hours,1128.0
S133545,A,1128.0
S133541,Create Fine - 45,1128.0
S162731,Send Fine not observed within 720 hours,1128.0
S164403,A,1128.0
S133549,A,1128.0
S133545,Create Fine - 45,1128.0
S133549,Create Fine - 45,1128.0
S133539,A,1128.0
S133539,Create Fine - 45,1128.0
S133544,Create Fine - 45,1128.0
S164403,Create Fine - 49,1128.0
S133544,A,1128.0
S162345,Insert Fine Notification - ,1152.0
S161980,A,1152.0
C22085,Send Fine - ,1152.0
S162770,Create Fine - 62,1152.0
C22145,Insert Fine Notification - ,1152.0
S164406,A,1152.0
S164405,A,1152.0
S162770,A,1152.0
S161980,Create Fine - 40,1152.0
C21968,A,1152.0
S162769,Create Fine - 62,1152.0
S164406,Create Fine - 49,1152.0
S162769,A,1152.0
C21848,Create Fine - 30,1152.0
C21968,Send Fine - ,1152.0
C21968,Create Fine - 49,1152.0
C22085,Create Fine - 30,1152.0
S164301,A,1152.0
C22085,A,1152.0
S164304,Create Fine - 53,1152.0
C22145,Create Fine - 49,1152.0
C22145,A,1152.0
S164405,Create Fine - 49,1152.0
C21848,A,1152.0
S162350,A,1152.0
S164304,A,1152.0
S162350,Create Fine - 53,1152.0
C21968,Insert Fine Notification - ,1152.0
C22085,Insert Fine Notification - ,1152.0
S164185,Create Fine - 11,1152.0
S164301,Create Fine - 53,1152.0
S164185,A,1152.0
S162646,Insert Fine Notification - ,1152.0
C22145,Send Fine - ,1152.0
S162648,Insert Fine Notification - ,1152.0
S161987,Create Fine - 40,1176.0
S162410,Insert Fine Notification - ,1176.0
V18986,Create Fine - 29,1176.0
V18987,Create Fine - 29,1176.0
S162521,Insert Fine Notification - ,1176.0
S161984,Create Fine - 40,1176.0
S164306,Create Fine - 53,1176.0
V18988,Create Fine - 29,1176.0
S164305,Create Fine - 53,1176.0
S162423,Create Fine - 30,1176.0
S159271,Send Fine not observed within 720 hours,1176.0
V18987,A,1176.0
S161984,A,1176.0
S164305,A,1176.0
S156283,A,1176.0
S162423,A,1176.0
V18986,A,1176.0
S161987,A,1176.0
S156283,Create Fine - 46,1176.0
S164306,A,1176.0
S159272,Send Fine not observed within 720 hours,1176.0
V18988,A,1176.0
S164219,Create Fine - 63,1200.0
S162952,Send Fine not observed within 720 hours,1200.0
S162536,Send Fine not observed within 720 hours,1200.0
S161487,Send Fine not observed within 720 hours,1200.0
S161578,Send Fine not observed within 720 hours,1200.0
S162534,Send Fine not observed within 720 hours,1200.0
S162956,Send Fine not observed within 720 hours,1200.0
S162738,Send Fine not observed within 720 hours,1200.0
S162957,Send Fine not observed within 720 hours,1200.0
S161489,Send Fine not observed within 720 hours,1200.0
S162397,Send Fine not observed within 720 hours,1200.0
S161488,Send Fine not observed within 720 hours,1200.0
S161786,Create Fine - 31,1200.0
S162862,Send Fine not observed within 720 hours,1200.0
S161601,Send Fine not observed within 720 hours,1200.0
S162903,Send Fine not observed within 720 hours,1200.0
S162955,Send Fine not observed within 720 hours,1200.0
S162538,Send Fine not observed within 720 hours,1200.0
V18992,Create Fine - 29,1200.0
S161773,Create Fine - 31,1200.0
S164149,Create Fine - 65,1200.0
S164188,Create Fine - 11,1200.0
S164407,Create Fine - 49,1200.0
V18991,Create Fine - 29,1200.0
S164312,Create Fine - 53,1200.0
S164411,Create Fine - 49,1200.0
S161781,Create Fine - 31,1200.0
S164408,Create Fine - 49,1200.0
S164315,Create Fine - 53,1200.0
V18989,Create Fine - 29,1200.0
S164412,Create Fine - 49,1200.0
S164218,Create Fine - 63,1200.0
C22127,Create Fine - 9,1200.0
S164456,Create Fine - 44,1200.0
V18990,Create Fine - 29,1200.0
C21848,Insert Fine Notification - ,1200.0
S157647,Send Fine not observed within 720 hours,1200.0
S156575,Create Fine - 37,1200.0
S164220,Create Fine - 63,1200.0
S161786,A,1200.0
S161782,Create Fine - 31,1200.0
S164219,A,1200.0
S162741,Send Fine not observed within 720 hours,1200.0
S164218,A,1200.0
S161772,Create Fine - 31,1200.0
V18991,A,1200.0
S164412,A,1200.0
C21848,Send Fine - ,1200.0
S162909,Send Fine not observed within 720 hours,1200.0
S164315,A,1200.0
V18990,A,1200.0
S161772,A,1200.0
V18989,A,1200.0
S164407,A,1200.0
S164188,A,1200.0
S164413,A,1200.0
S162905,Send Fine not observed within 720 hours,1200.0
S164411,A,1200.0
S164413,Create Fine - 49,1200.0
S161776,Create Fine - 31,1200.0
S161781,A,1200.0
S162750,Send Fine not observed within 720 hours,1200.0
S156575,A,1200.0
S164312,A,1200.0
S164456,A,1200.0
S162537,Send Fine not observed within 720 hours,1200.0
C22127,A,1200.0
S162865,Send Fine not observed within 720 hours,1200.0
V18992,A,1200.0
S157649,Send Fine not observed within 720 hours,1200.0
S161775,A,1200.0
S162744,Send Fine not observed within 720 hours,1200.0
S162951,Send Fine not observed within 720 hours,1200.0
S162543,Send Fine not observed within 720 hours,1200.0
S164408,A,1200.0
S162746,Send Fine not observed within 720 hours,1200.0
S164220,A,1200.0
S161773,A,1200.0
S164149,A,1200.0
S161775,Create Fine - 31,1200.0
S161782,A,1200.0
S161776,A,1200.0
S162954,Send Fine not observed within 720 hours,1200.0
S161653,Send Fine not observed within 720 hours,1224.0
S161587,Send Fine not observed within 720 hours,1224.0
S161496,Send Fine not observed within 720 hours,1224.0
S162914,Send Fine not observed within 720 hours,1224.0
S161585,Send Fine not observed within 720 hours,1224.0
S162545,Send Fine not observed within 720 hours,1224.0
S162965,Send Fine not observed within 720 hours,1224.0
S147848,Send Fine not observed within 720 hours,1224.0
S162961,Send Fine not observed within 720 hours,1224.0
S157376,Send Fine not observed within 720 hours,1224.0
S157081,Send Fine not observed within 720 hours,1224.0
S161583,Send Fine not observed within 720 hours,1224.0
S161588,Send Fine not observed within 720 hours,1224.0
C21991,Send Fine - ,1224.0
S164317,A,1224.0
S164318,A,1224.0
S161787,A,1224.0
S161993,Create Fine - 40,1224.0
S161992,A,1224.0
S161789,Create Fine - 31,1224.0
S162963,Send Fine not observed within 720 hours,1224.0
S161787,Create Fine - 31,1224.0
S164317,Create Fine - 53,1224.0
S164318,Create Fine - 53,1224.0
S161789,A,1224.0
S161993,A,1224.0
S161992,Create Fine - 40,1224.0
C22147,A,1248.0
S156287,A,1248.0
S156287,Create Fine - 46,1248.0
S161837,A,1248.0
S163003,A,1248.0
S163004,A,1248.0
S156284,A,1248.0
S162771,A,1248.0
S163004,Create Fine - 65,1248.0
S161527,A,1248.0
C22147,Insert Fine Notification - ,1248.0
S161840,A,1248.0
S162771,Create Fine - 62,1248.0
S156284,Create Fine - 46,1248.0
S161840,Create Fine - 26,1248.0
S162867,Send Fine not observed within 720 hours,1248.0
C22147,Create Fine - 49,1248.0
S161836,Create Fine - 26,1248.0
S161527,Create Fine - 29,1248.0
S161836,A,1248.0
S161837,Create Fine - 26,1248.0
C22147,Send Fine - ,1248.0
S163003,Create Fine - 65,1248.0
S157382,Send Fine not observed within 720 hours,1248.0
S157377,Send Fine not observed within 720 hours,1248.0
S161503,Send Fine not observed within 720 hours,1248.0
S161702,Send Fine not observed within 720 hours,1248.0
S161657,Send Fine not observed within 720 hours,1248.0
S162967,Send Fine not observed within 720 hours,1248.0
S161530,Create Fine - 29,1272.0
S164193,A,1272.0
S161845,Create Fine - 26,1272.0
S161531,Create Fine - 29,1272.0
S164255,A,1272.0
S164321,Create Fine - 53,1272.0
S161846,Create Fine - 26,1272.0
S164256,Create Fine - 47,1272.0
S164255,Create Fine - 47,1272.0
S161849,Create Fine - 26,1272.0
S164222,A,1272.0
S162868,Send Fine not observed within 720 hours,1272.0
S161849,A,1272.0
S161846,A,1272.0
S161845,A,1272.0
S164321,A,1272.0
S161850,A,1272.0
S164256,A,1272.0
S161850,Create Fine - 26,1272.0
S161530,A,1272.0
S164222,Create Fine - 63,1272.0
S164193,Create Fine - 11,1272.0
S161659,Send Fine not observed within 720 hours,1272.0
S161661,Send Fine not observed within 720 hours,1272.0
S161531,A,1272.0
S163007,Create Fine - 65,1296.0
S162919,Send Fine not observed within 720 hours,1296.0
S162873,Send Fine not observed within 720 hours,1296.0
S161709,Send Fine not observed within 720 hours,1296.0
S161665,Send Fine not observed within 720 hours,1296.0
S163007,A,1296.0
S162920,Send Fine not observed within 720 hours,1296.0
S164459,Create Fine - 44,1320.0
S161669,Send Fine not observed within 720 hours,1320.0
S162719,Insert Fine Notification - ,1320.0
S162707,Insert Fine Notification - ,1320.0
S164459,A,1320.0
S161720,Insert Date Appeal to Prefecture - ,1320.0
S162393,Insert Fine Notification - ,1320.0
S161627,Insert Date Appeal to Prefecture - ,1320.0
S158186,Insert Fine Notification - ,1320.0
S161656,Insert Fine Notification - ,1320.0
S161477,Insert Fine Notification - ,1320.0
S161671,Send Fine not observed within 720 hours,1320.0
S162718,Insert Fine Notification - ,1320.0
S161612,Send Fine not observed within 720 hours,1320.0
S161712,Send Fine not observed within 720 hours,1320.0
S161508,Send Fine not observed within 720 hours,1320.0
S161717,Send Fine not observed within 720 hours,1320.0
S161592,Send Fine not observed within 720 hours,1320.0
S161511,Send Fine not observed within 720 hours,1320.0
S161672,Send Fine not observed within 720 hours,1320.0
S161512,Send Fine not observed within 720 hours,1320.0
S161667,Send Fine not observed within 720 hours,1320.0
S161666,Send Fine not observed within 720 hours,1320.0
S161506,Send Fine not observed within 720 hours,1320.0
S161610,Send Fine not observed within 720 hours,1320.0
S162874,Send Fine not observed within 720 hours,1320.0
S161670,Send Fine not observed within 720 hours,1320.0
S161604,Send Fine not observed within 720 hours,1320.0
S162963,Send Fine - ,1344.0
S161628,Send Fine - ,1344.0
S162951,Send Fine - ,1344.0
S162957,Send Fine - ,1344.0
S161671,Send Fine - ,1344.0
S162990,Send Fine - ,1344.0
S161680,Send Fine - ,1344.0
S162874,Send Fine - ,1344.0
S162965,Send Fine - ,1344.0
S162967,Send Fine - ,1344.0
S162920,Send Fine - ,1344.0
S162981,Send Fine - ,1344.0
S162536,Send Fine - ,1344.0
S162882,Send Fine - ,1344.0
S162672,Send Fine - ,1344.0
S162543,Send Fine - ,1344.0
S157075,Send Fine - ,1344.0
S162534,Send Fine - ,1344.0
S161792,Create Fine - 31,1344.0
S161659,Send Fine - ,1344.0
S162893,Send Fine - ,1344.0
S162873,Send Fine - ,1344.0
S161720,Send Fine - ,1344.0
S163013,Create Fine - 65,1344.0
S162971,Send Fine - ,1344.0
S157835,Create Fine - 48,1344.0
S162956,Send Fine - ,1344.0
S157837,Create Fine - 48,1344.0
S162722,Send Fine - ,1344.0
S162665,Send Fine - ,1344.0
S161717,Send Fine - ,1344.0
S162720,Send Fine - ,1344.0
S162867,Send Fine - ,1344.0
S162658,Send Fine - ,1344.0
S162862,Send Fine - ,1344.0
S162865,Send Fine - ,1344.0
S155696,Send Fine - ,1344.0
S164060,Send Fine - ,1344.0
S162759,Send Fine - ,1344.0
S162664,Send Fine - ,1344.0
S161956,Send Fine - ,1344.0
S159272,Send Fine - ,1344.0
S161920,Send Fine - ,1344.0
S161657,Send Fine - ,1344.0
S161627,Send Fine - ,1344.0
S161698,Send Fine - ,1344.0
S162661,Send Fine - ,1344.0
S162868,Send Fine - ,1344.0
C22079,Send Fine - ,1344.0
S162982,Send Fine - ,1344.0
S155894,Send Fine - ,1344.0
S162905,Send Fine - ,1344.0
S161790,Create Fine - 31,1344.0
S161667,Send Fine - ,1344.0
S161725,Send Fine - ,1344.0
S161587,Send Fine - ,1344.0
S157643,Send Fine - ,1344.0
S133521,Send Fine - ,1344.0
S161730,Send Fine - ,1344.0
S161517,Send Fine - ,1344.0
S161512,Send Fine - ,1344.0
S161553,Send Fine - ,1344.0
S162952,Send Fine - ,1344.0
S159967,Send Fine - ,1344.0
S161910,Send Fine - ,1344.0
S161905,Send Fine - ,1344.0
S162693,Send Fine - ,1344.0
S162955,Send Fine - ,1344.0
S157080,Send Fine - ,1344.0
S157081,Send Fine - ,1344.0
S157382,Send Fine - ,1344.0
S161588,Send Fine - ,1344.0
S161669,Send Fine - ,1344.0
S162746,Send Fine - ,1344.0
S161552,Send Fine - ,1344.0
S162961,Send Fine - ,1344.0
S162919,Send Fine - ,1344.0
S163016,A,1344.0
S162738,Send Fine - ,1344.0
S162733,Send Fine - ,1344.0
S162888,Send Fine - ,1344.0
S162896,Send Fine - ,1344.0
S162741,Send Fine - ,1344.0
S162909,Send Fine - ,1344.0
S162976,Send Fine - ,1344.0
S162728,Send Fine - ,1344.0
S155890,Send Fine - ,1344.0
S164063,Send Fine - ,1344.0
S161792,A,1344.0
S155886,Send Fine - ,1344.0
S162903,Send Fine - ,1344.0
S162731,Send Fine - ,1344.0
S161661,Send Fine - ,1344.0
S133525,Send Fine - ,1344.0
S161790,A,1344.0
S157837,A,1344.0
S161624,Send Fine - ,1344.0
S163013,A,1344.0
S162656,Send Fine - ,1344.0
S157836,A,1344.0
S157835,A,1344.0
S161355,Send Fine - ,1344.0
S162954,Send Fine - ,1344.0
S162668,Send Fine - ,1344.0
S162576,Send Fine - ,1344.0
S164257,Create Fine - 47,1344.0
S157374,Send Fine - ,1344.0
S161558,Send Fine - ,1344.0
S161672,Send Fine - ,1344.0
S162750,Send Fine - ,1344.0
S156277,Send Fine - ,1344.0
S164064,Send Fine - ,1344.0
S162998,Send Fine - ,1344.0
S155692,Send Fine - ,1344.0
S164257,A,1344.0
S157376,Send Fine - ,1344.0
S156578,A,1344.0
S161721,Send Fine - ,1344.0
S161487,Send Fine - ,1344.0
S162529,Send Fine - ,1344.0
S164226,Create Fine - 63,1344.0
S162734,Send Fine - ,1344.0
S133523,Send Fine - ,1344.0
S157377,Send Fine - ,1344.0
S161563,Send Fine - ,1344.0
S161615,Send Fine - ,1344.0
S162859,Send Fine - ,1344.0
S162776,A,1344.0
S147848,Send Fine - ,1344.0
S162708,Send Fine - ,1344.0
S161727,Send Fine - ,1344.0
S157649,Send Fine - ,1344.0
S161578,Send Fine - ,1344.0
S162583,Send Fine - ,1344.0
S164227,A,1344.0
S164226,A,1344.0
S163201,A,1344.0
S164428,A,1344.0
S162579,Send Fine - ,1344.0
S161511,Send Fine - ,1344.0
S162397,Send Fine - ,1344.0
S162715,Send Fine - ,1344.0
S161574,Send Fine - ,1344.0
S161702,Send Fine - ,1344.0
S161489,Send Fine - ,1344.0
S162776,Create Fine - 62,1344.0
S161488,Send Fine - ,1344.0
S161583,Send Fine - ,1344.0
S156578,Create Fine - 37,1344.0
S161733,Send Fine - ,1344.0
S162517,Send Fine - ,1344.0
S161585,Send Fine - ,1344.0
S161571,Send Fine - ,1344.0
S155693,Send Fine - ,1344.0
S162504,Insert Fine Notification - ,1344.0
S162712,Send Fine - ,1344.0
S161666,Send Fine - ,1344.0
S161712,Send Fine - ,1344.0
S161952,Send Fine - ,1344.0
S164062,Send Fine - ,1344.0
S161567,Send Fine - ,1344.0
S161699,Send Fine - ,1344.0
S162678,Send Fine - ,1344.0
S162938,Send Fine - ,1344.0
S147849,Send Fine - ,1344.0
S163016,Create Fine - 65,1344.0
S162657,Send Fine - ,1344.0
S161506,Send Fine - ,1344.0
S161604,Send Fine - ,1344.0
S164158,Send Fine - ,1344.0
S162525,Send Fine - ,1344.0
S156275,Send Fine - ,1344.0
S162545,Send Fine - ,1344.0
S164059,Send Fine - ,1344.0
S162519,Send Fine - ,1344.0
S162744,Send Fine - ,1344.0
S161601,Send Fine - ,1344.0
S161551,Send Fine - ,1344.0
S159271,Send Fine - ,1344.0
S157836,Create Fine - 48,1344.0
S161503,Send Fine - ,1344.0
S164054,Send Fine - ,1344.0
S161496,Send Fine - ,1344.0
S162537,Send Fine - ,1344.0
S161670,Send Fine - ,1344.0
S164428,Create Fine - 49,1344.0
S164227,Create Fine - 63,1344.0
S161612,Send Fine - ,1344.0
S161508,Send Fine - ,1344.0
S161709,Send Fine - ,1344.0
S162717,Send Fine - ,1344.0
S164067,Send Fine - ,1344.0
S163201,Create Fine - 26,1344.0
S161592,Send Fine - ,1344.0
S162858,Send Fine - ,1344.0
S162567,Send Fine - ,1344.0
S161610,Send Fine - ,1344.0
S161485,Send Fine - ,1344.0
S162883,Send Fine - ,1344.0
S162914,Send Fine - ,1344.0
S162929,Send Fine - ,1344.0
S161616,Send Fine - ,1344.0
S162538,Send Fine - ,1344.0
S162944,Send Fine - ,1344.0
S161809,Send Fine - ,1344.0
S161665,Send Fine - ,1344.0
S157675,Send Fine - ,1344.0
S164199,Create Fine - 11,1368.0
S162780,A,1368.0
S163208,A,1368.0
S158695,A,1368.0
S162779,A,1368.0
S163208,Create Fine - 26,1368.0
S164429,A,1368.0
S163020,Create Fine - 65,1368.0
S161801,Send Fine not observed within 720 hours,1368.0
S161673,Send Fine not observed within 720 hours,1368.0
S164331,A,1368.0
S157839,A,1368.0
S158695,Create Fine - 24,1368.0
S157839,Create Fine - 48,1368.0
S164199,A,1368.0
S162970,Send Fine not observed within 720 hours,1368.0
S161754,Send Fine not observed within 720 hours,1368.0
S161675,Send Fine not observed within 720 hours,1368.0
S162779,Create Fine - 62,1368.0
S161805,Send Fine not observed within 720 hours,1368.0
S162969,Send Fine not observed within 720 hours,1368.0
S163020,A,1368.0
S162414,Send Fine not observed within 720 hours,1368.0
S162415,Send Fine not observed within 720 hours,1368.0
S161595,Send Fine not observed within 720 hours,1368.0
S161807,Send Fine not observed within 720 hours,1368.0
S161613,Send Fine not observed within 720 hours,1368.0
S164429,Create Fine - 49,1368.0
S162780,Create Fine - 62,1368.0
S161755,Send Fine not observed within 720 hours,1368.0
S164331,Create Fine - 53,1368.0
S164432,Create Fine - 49,1392.0
S162505,Insert Fine Notification - ,1392.0
S163021,Create Fine - 65,1392.0
S161532,A,1392.0
S164436,Create Fine - 49,1392.0
S162388,Insert Fine Notification - ,1392.0
S161533,Create Fine - 29,1392.0
S164435,Create Fine - 49,1392.0
S164436,A,1392.0
S163021,A,1392.0
S161473,Insert Fine Notification - ,1392.0
S164433,Create Fine - 49,1392.0
S161533,A,1392.0
S161534,A,1392.0
C21987,Send Fine not observed within 720 hours,1392.0
S164433,A,1392.0
S161532,Create Fine - 29,1392.0
S161739,Send Fine not observed within 720 hours,1392.0
S161534,Create Fine - 29,1392.0
S161681,Send Fine not observed within 720 hours,1392.0
S164432,A,1392.0
S161513,Send Fine not observed within 720 hours,1392.0
S164435,A,1392.0
S164200,A,1416.0
S157391,A,1416.0
S161796,A,1416.0
S161851,A,1416.0
S162926,Send Fine not observed within 720 hours,1416.0
S164448,A,1416.0
S163215,A,1416.0
S163211,A,1416.0
S164447,A,1416.0
S161009,A,1416.0
S161537,A,1416.0
S157840,A,1416.0
S164446,A,1416.0
S163218,A,1416.0
C22231,A,1416.0
S163218,Create Fine - 26,1416.0
S164259,A,1416.0
C22073,Appeal to Judge directly follows Insert Fine Notification,1416.0
S164332,A,1416.0
S163212,A,1416.0
S161795,A,1416.0
S161743,Send Fine not observed within 720 hours,1416.0
S161852,A,1416.0
S164259,Create Fine - 47,1416.0
S164260,A,1416.0
S164446,Create Fine - 49,1416.0
S157391,Create Fine - 43,1416.0
S164332,Create Fine - 53,1416.0
C22231,Create Fine - 28,1416.0
C22073,Appeal to Judge - 0,1416.0
S161852,Create Fine - 16,1416.0
S164447,Create Fine - 49,1416.0
S164448,Create Fine - 49,1416.0
S163215,Create Fine - 26,1416.0
S163212,Create Fine - 26,1416.0
S164260,Create Fine - 47,1416.0
S161537,Create Fine - 29,1416.0
S161796,Create Fine - 31,1416.0
S163211,Create Fine - 26,1416.0
S161740,Send Fine not observed within 720 hours,1416.0
